speed,serial,camera,timestamp,latitude,longitude,horizontal_accuracy,gps_last_update_unix,notes,sourceFolder,flower?,boxes_xywh,confs,clss,GPSpoint
50.0,211622067750.0,RS3,20251031_192131_789098Z,39.627174,-111.6368547,0.014,1761938491.6327446,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[366.5299072265625, 314.0567321777344, 150.4747314453125, 113.63946533203125]]",[0.8402849435806274],[2.0],['[  39.62717695 -111.63685709]']
50.0,217222062474.0,RS1,20251031_192131_911737Z,39.627174,-111.6368547,0.014,1761938491.6327446,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1356.548828125, 103.34455871582031, 23.1732177734375, 38.418174743652344]]",[0.456832617521286],[2.0],['[  39.62717868 -111.63686002]']
50.0,319522065401.0,RS2,20251031_192132_012155Z,39.627174,-111.6368547,0.014,1761938491.6327446,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1468.613037109375, 431.4682312011719, 186.082275390625, 138.96185302734375]]",[0.8737847805023193],[2.0],['[  39.62717648 -111.63685717]']
50.0,211622067750.0,RS3,20251031_192132_041267Z,39.6271748,-111.6368547,0.014,1761938492.0336964,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[248.35507202148438, 453.8934631347656, 178.43157958984375, 136.65911865234375]]",[0.8780750036239624],[2.0],['[  39.62717718 -111.6368571 ]']
50.0,319522065401.0,RS2,20251031_192132_258359Z,39.6271748,-111.6368547,0.014,1761938492.0336964,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1567.58544921875, 570.6268310546875, 214.078125, 167.06689453125]]",[0.8872641921043396],[2.0],['[  39.62717684 -111.63685715]']
50.0,211622067750.0,RS3,20251031_192132_313087Z,39.6271748,-111.6368547,0.014,1761938492.0336964,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[115.09892272949219, 606.369873046875, 221.82537841796875, 169.9853515625]]",[0.883417010307312],[2.0],['[  39.62717673 -111.63685711]']
50.0,319522065401.0,RS2,20251031_192132_516751Z,39.6271757,-111.6368548,0.014,1761938492.4308083,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1754.9676513671875, 889.150146484375, 330.064697265625, 266.69696044921875]]",[0.8822888135910034],[2.0],['[  39.62717706 -111.63685729]']
50.0,217222062474.0,RS1,20251031_192135_185709Z,39.6271809,-111.6368552,0.014,1761938494.835807,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[878.359619140625, 964.5184326171875, 319.24871826171875, 230.96319580078125]]",[0.653445303440094],[2.0],['[  39.62718219 -111.6368623 ]']
50.0,217222062474.0,RS1,20251031_192136_934449Z,39.6271852,-111.6368555,0.014,1761938496.8304946,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1504.658203125, 84.03370666503906, 49.761962890625, 48.45301818847656]]",[0.25301113724708557],[2.0],['[  39.62719002 -111.63686015]']
50.0,217222062474.0,RS1,20251031_192138_947870Z,39.6271895,-111.6368559,0.014,1761938498.8311045,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1589.50634765625, 998.019775390625, 226.0904541015625, 163.96051025390625]]",[0.6969212293624878],[2.0],['[  39.62719079 -111.63686194]']
50.0,211622067750.0,RS3,20251031_192140_561347Z,39.6271927,-111.636856,0.014,1761938500.4310265,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[336.537353515625, 155.78358459472656, 32.142425537109375, 41.631195068359375]]",[0.37641939520835876],[2.0],['[  39.6271968  -111.63685904]']
50.0,211622067750.0,RS3,20251031_192140_818629Z,39.6271927,-111.636856,0.014,1761938500.4310265,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[267.185302734375, 230.44178771972656, 31.04705810546875, 50.471588134765625]]",[0.7836087346076965],[2.0],['[  39.62719625 -111.636859  ]']
50.0,211622067750.0,RS3,20251031_192146_076683Z,39.6272047,-111.6368564,0.014,1761938506.035107,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1335.725341796875, 90.81877136230469, 47.17236328125, 44.434326171875]]",[0.769995927810669],[2.0],['[  39.62720935 -111.63685563]']
50.0,211622067750.0,RS3,20251031_192146_322464Z,39.6272047,-111.6368564,0.014,1761938506.035107,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1377.069580078125, 153.27996826171875, 58.93115234375, 52.63160705566406]]",[0.652834951877594],[2.0],['[  39.62720877 -111.63685564]']
50.0,211622067750.0,RS3,20251031_192151_627145Z,39.6272154,-111.6368563,0.014,1761938511.234334,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[760.0338745117188, 29.674863815307617, 109.6412353515625, 55.032352447509766]]",[0.8405053615570068],[2.0],['[  39.62722065 -111.63685798]']
50.0,319522065401.0,RS2,20251031_192151_837641Z,39.6272161,-111.6368564,0.014,1761938511.630999,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1330.3369140625, 34.70951843261719, 102.476318359375, 61.83686447143555]]",[0.9093935489654541],[2.0],['[  39.62722136 -111.63685838]']
50.0,211622067750.0,RS3,20251031_192151_925189Z,39.6272161,-111.6368564,0.014,1761938511.630999,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[740.8141479492188, 60.216190338134766, 119.6732177734375, 80.73365020751953]]",[0.8829190731048584],[2.0],['[  39.62722087 -111.63685808]']
50.0,319522065401.0,RS2,20251031_192152_027420Z,39.6272161,-111.6368564,0.014,1761938511.630999,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1361.9775390625, 78.80117797851562, 107.418212890625, 77.86065673828125]]",[0.8624497652053833],[2.0],['[  39.6272208  -111.63685841]']
50.0,211622067750.0,RS3,20251031_192152_128283Z,39.627217,-111.6368564,0.014,1761938512.0340693,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[720.9993896484375, 117.1386489868164, 115.338623046875, 91.40534973144531]]",[0.8885926008224487],[2.0],['[  39.62722121 -111.63685805]']
50.0,319522065401.0,RS2,20251031_192152_205099Z,39.627217,-111.6368564,0.014,1761938512.0340693,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1409.5062255859375, 142.55960083007812, 118.462890625, 90.36134338378906]]",[0.8806326389312744],[2.0],['[  39.62722108 -111.63685844]']
50.0,211622067750.0,RS3,20251031_192152_357493Z,39.627217,-111.6368564,0.014,1761938512.0340693,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[678.5870361328125, 187.26535034179688, 155.14642333984375, 99.47175598144531]]",[0.8925648927688599],[2.0],['[  39.62722067 -111.63685809]']
50.0,319522065401.0,RS2,20251031_192152_474984Z,39.6272179,-111.6368563,0.014,1761938512.4302435,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1456.8128662109375, 196.4534912109375, 137.618408203125, 97.47610473632812]]",[0.8754257559776306],[2.0],['[  39.62722158 -111.63685833]']
50.0,211622067750.0,RS3,20251031_192152_631151Z,39.6272179,-111.6368563,0.014,1761938512.4302435,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[645.396484375, 254.104736328125, 170.82861328125, 109.72813415527344]]",[0.8894792795181274],[2.0],['[  39.62722115 -111.63685799]']
50.0,319522065401.0,RS2,20251031_192152_694388Z,39.6272179,-111.6368563,0.014,1761938512.4302435,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1543.199951171875, 294.9261474609375, 158.3763427734375, 113.36959838867188]]",[0.8649932742118835],[2.0],['[  39.62722099 -111.63685831]']
50.0,211622067750.0,RS3,20251031_192152_881487Z,39.6272187,-111.6368565,0.014,1761938512.832154,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[590.3917236328125, 363.7600402832031, 206.48297119140625, 121.24566650390625]]",[0.8773332834243774],[2.0],['[  39.62722143 -111.6368582 ]']
50.0,319522065401.0,RS2,20251031_192152_942762Z,39.6272187,-111.6368565,0.014,1761938512.832154,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1660.572265625, 422.48516845703125, 192.13720703125, 146.22317504882812]]",[0.8932294249534607],[2.0],['[  39.6272212 -111.6368585]']
50.0,211622067750.0,RS3,20251031_192153_134008Z,39.6272187,-111.6368565,0.014,1761938512.832154,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[510.68756103515625, 516.3869018554688, 273.8792419433594, 157.57852172851562]]",[0.7750872373580933],[2.0],['[  39.62722087 -111.63685821]']
50.0,319522065401.0,RS2,20251031_192153_217366Z,39.6272187,-111.6368565,0.014,1761938512.832154,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1814.130615234375, 592.2053833007812, 209.0191650390625, 172.72213745117188]]",[0.9032041430473328],[2.0],['[  39.62722068 -111.63685848]']
50.0,211622067750.0,RS3,20251031_192153_381493Z,39.6272194,-111.6368564,0.014,1761938513.2366471,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[423.4583740234375, 676.4755859375, 336.7358703613281, 202.849853515625]]",[0.8510587811470032],[2.0],['[  39.62722115 -111.63685812]']
50.0,319522065401.0,RS2,20251031_192153_446888Z,39.6272194,-111.6368564,0.014,1761938513.2366471,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1863.8780517578125, 716.4259643554688, 112.243896484375, 155.0302734375]]",[0.8353918194770813],[2.0],['[  39.62722113 -111.63685845]']
50.0,211622067750.0,RS3,20251031_192153_637966Z,39.6272203,-111.6368564,0.014,1761938513.6306498,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[238.0685577392578, 984.2861328125, 467.7633361816406, 191.42779541015625]]",[0.9240972995758057],[2.0],['[  39.62722157 -111.63685819]']
50.0,211622067750.0,RS3,20251031_192200_316411Z,39.6272339,-111.6368566,0.014,1761938520.0330076,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[524.3614501953125, 103.56946563720703, 43.3563232421875, 27.828323364257812]]",[0.2664998769760132],[1.0],['[  39.6272385  -111.63685913]']
50.0,211622067750.0,RS3,20251031_192201_157563Z,39.6272355,-111.6368565,0.014,1761938520.83014,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[276.8763427734375, 379.6903381347656, 68.08619689941406, 56.14154052734375]]",[0.8233963251113892],[2.0],['[  39.6272383  -111.63685906]']
50.0,319522065401.0,RS2,20251031_192201_218115Z,39.6272355,-111.6368565,0.014,1761938520.83014,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1394.4791259765625, 398.4775390625, 59.021240234375, 57.744110107421875]]",[0.7299541234970093],[2.0],['[  39.62723825 -111.63685906]']
50.0,211622067750.0,RS3,20251031_192201_278280Z,39.6272362,-111.6368566,0.014,1761938521.2338395,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[169.82737731933594, 498.6945495605469, 69.57833862304688, 56.78668212890625]]",[0.8121910691261292],[2.0],['[  39.62723857 -111.63685917]']
50.0,319522065401.0,RS2,20251031_192201_388657Z,39.6272362,-111.6368566,0.014,1761938521.2338395,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1492.339599609375, 581.4019775390625, 62.94482421875, 70.86151123046875]]",[0.8230002522468567],[2.0],['[  39.62723834 -111.63685916]']
50.0,217222062474.0,RS1,20251031_192201_390943Z,39.6272362,-111.6368566,0.014,1761938521.2338395,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1329.69580078125, 174.9206085205078, 21.7149658203125, 42.614471435546875]]",[0.5201756954193115],[0.0],['[  39.62724025 -111.63686222]']
50.0,211622067750.0,RS3,20251031_192201_522230Z,39.6272362,-111.6368566,0.014,1761938521.2338395,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[9.662017822265625, 744.6270141601562, 19.32403564453125, 90.6220703125]]",[0.4362354576587677],[2.0],['[  39.62723792 -111.63685906]']
50.0,319522065401.0,RS2,20251031_192201_608534Z,39.6272362,-111.6368566,0.014,1761938521.2338395,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1594.46240234375, 784.101318359375, 84.0765380859375, 84.94647216796875], [1197.64501953125, 59.27958679199219, 60.7576904296875, 29.965911865234375]]","[0.6977463960647583, 0.6714388728141785]","[2.0, 2.0]","['[  39.62723787 -111.63685918]', '[  39.62724136 -111.6368592 ]']"
50.0,319522065401.0,RS2,20251031_192202_082826Z,39.6272379,-111.6368564,0.014,1761938522.036572,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[972.2482299804688, 54.66889190673828, 121.4915771484375, 41.99357604980469]]",[0.7134053707122803],[2.0],['[  39.62724305 -111.63686002]']
50.0,211622067750.0,RS3,20251031_192204_792523Z,39.6272429,-111.6368563,0.014,1761938524.4310906,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[438.8853759765625, 31.8038330078125, 56.494293212890625, 60.10731506347656]]",[0.27285829186439514],[2.0],['[  39.62724809 -111.63685942]']
50.0,217222062474.0,RS1,20251031_192204_879914Z,39.6272438,-111.6368562,0.014,1761938524.8409877,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1108.541748046875, 52.28776168823242, 33.669677734375, 99.4821548461914], [1821.799560546875, 31.55767250061035, 36.09423828125, 58.17307662963867]]","[0.5911783576011658, 0.5863997936248779]","[1.0, 2.0]","['[  39.62724869 -111.63686252]', '[  39.62724917 -111.63685914]']"
50.0,319522065401.0,RS2,20251031_192204_969318Z,39.6272438,-111.6368562,0.014,1761938524.8409877,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[210.03274536132812, 52.8648796081543, 34.39338684082031, 89.37458038330078]]",[0.7245112061500549],[1.0],['[  39.6272487  -111.63686309]']
50.0,211622067750.0,RS3,20251031_192205_072768Z,39.6272438,-111.6368562,0.014,1761938524.8409877,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[392.93603515625, 58.98377227783203, 50.549896240234375, 72.67257690429688]]",[0.8027351498603821],[2.0],['[  39.62724862 -111.63685936]']
50.0,217222062474.0,RS1,20251031_192205_091467Z,39.6272438,-111.6368562,0.014,1761938524.8409877,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1901.27490234375, 54.91659927368164, 34.0274658203125, 81.1650619506836], [1124.266845703125, 91.01152801513672, 31.7447509765625, 126.54261779785156]]","[0.764717161655426, 0.30717968940734863]","[2.0, 1.0]","['[  39.62724876 -111.63685907]', '[  39.62724819 -111.63686252]']"
50.0,319522065401.0,RS2,20251031_192205_172121Z,39.6272438,-111.6368562,0.014,1761938524.8409877,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[136.2298126220703, 99.48910522460938, 39.49852752685547, 94.80145263671875], [1089.9334716796875, 80.3423843383789, 35.401123046875, 92.41447448730469]]","[0.8428929448127747, 0.5830393433570862]","[1.0, 2.0]","['[  39.62724822 -111.63686311]', '[  39.62724841 -111.63685935]']"
50.0,211622067750.0,RS3,20251031_192205_281159Z,39.6272448,-111.6368562,0.014,1761938525.2351449,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[317.76519775390625, 119.63479614257812, 59.70819091796875, 82.67290496826172]]",[0.32499831914901733],[2.0],['[  39.62724902 -111.63685937]']
50.0,217222062474.0,RS1,20251031_192205_331413Z,39.6272448,-111.6368562,0.014,1761938525.2351449,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1152.040771484375, 173.94886779785156, 35.7196044921875, 144.03836059570312], [1152.933349609375, 173.6460723876953, 35.2763671875, 145.02804565429688]]","[0.3223642110824585, 0.295426607131958]","[0.0, 0.0]","['[  39.6272485  -111.63686252]', '[  39.62724849 -111.63686251]']"
50.0,319522065401.0,RS2,20251031_192205_444326Z,39.6272448,-111.6368562,0.014,1761938525.2351449,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[39.2139892578125, 159.90625, 43.815704345703125, 97.45117950439453], [1102.1309814453125, 130.22061157226562, 35.563720703125, 95.9254150390625]]","[0.7762340903282166, 0.633618950843811]","[1.0, 2.0]","['[  39.62724873 -111.63686314]', '[  39.62724896 -111.63685935]']"
50.0,211622067750.0,RS3,20251031_192205_536630Z,39.6272448,-111.6368562,0.014,1761938525.2351449,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[219.49131774902344, 201.91055297851562, 79.37490844726562, 98.37120056152344]]",[0.8549739718437195],[2.0],['[  39.62724838 -111.63685937]']
50.0,217222062474.0,RS1,20251031_192205_628912Z,39.6272448,-111.6368562,0.014,1761938525.2351449,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1185.4290771484375, 291.58319091796875, 39.151611328125, 156.44406127929688], [1185.4290771484375, 291.58319091796875, 39.151611328125, 156.44406127929688]]","[0.3713419735431671, 0.29737189412117004]","[0.0, 2.0]","['[  39.62724782 -111.63686253]', '[  39.62724782 -111.63686253]']"
50.0,319522065401.0,RS2,20251031_192205_707399Z,39.6272456,-111.6368561,0.014,1761938525.6311111,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1133.32958984375, 240.7955780029297, 39.5299072265625, 109.43417358398438]]",[0.8074118494987488],[2.0],['[  39.62724898 -111.63685925]']
50.0,211622067750.0,RS3,20251031_192205_770028Z,39.6272456,-111.6368561,0.014,1761938525.6311111,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[126.61087036132812, 275.69451904296875, 90.18750762939453, 112.95584106445312]]",[0.8763352632522583],[2.0],['[  39.62724873 -111.63685928]']
50.0,217222062474.0,RS1,20251031_192205_828523Z,39.6272456,-111.6368561,0.014,1761938525.6311111,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1243.4169921875, 451.3848876953125, 50.3792724609375, 182.499755859375]]",[0.8081133961677551],[2.0],['[  39.62724796 -111.63686241]']
50.0,319522065401.0,RS2,20251031_192205_912565Z,39.6272456,-111.6368561,0.014,1761938525.6311111,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1168.667724609375, 355.427978515625, 42.52294921875, 120.28265380859375]]",[0.8237245082855225],[2.0],['[  39.6272484  -111.63685924]']
50.0,217222062474.0,RS1,20251031_192206_077690Z,39.6272465,-111.636856,0.014,1761938526.0329108,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1302.29052734375, 614.9105224609375, 68.30126953125, 209.8145751953125]]",[0.8232653737068176],[2.0],['[  39.6272484 -111.6368623]']
50.0,319522065401.0,RS2,20251031_192206_168201Z,39.6272465,-111.636856,0.014,1761938526.0329108,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1217.92578125, 497.48529052734375, 55.563720703125, 131.6375732421875]]",[0.8383180499076843],[2.0],['[  39.62724879 -111.63685912]']
50.0,217222062474.0,RS1,20251031_192206_322115Z,39.6272465,-111.636856,0.014,1761938526.0329108,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1373.8089599609375, 913.3626708984375, 80.223876953125, 227.25115966796875], [1373.8089599609375, 913.3626708984375, 80.223876953125, 227.25115966796875]]","[0.41618210077285767, 0.28887706995010376]","[0.0, 2.0]","['[  39.62724786 -111.63686234]', '[  39.62724786 -111.63686234]']"
